time;glass_temp_zone1;glass_temp_zone2;glass_temp_zone3;glass_temp_zone4;RPM;energy_equivalent;batch;recipe;pressing_pressure;pressing_time;geometry_name;glass_ID;cycle_time;temp_chamber05;temp_chamber07;temp_chamber09;temp_chamber11;temp_chamber13;temp_chamber15;temp_chamber17;regulation_temp
12/02/2021 08:03:05;655,8952121212121;637,614010989011;599,8041758241759;611,3149090909089;3000;148,37496899742482;Batch-3;Recipe-B;250,0;80,0;;2008121412427206;2370,0;599,9130434782609;616,4347826086956;643,6818181818181;636,5454545454545;631,0;619,9090909090909;603,0;469,1000061035156
12/02/2021 08:03:29;656,1455151515153;637,7857142857142;599,8577472527472;611,1504242424243;3000;148,40859956575648;Batch-3;Recipe-B;250,0;80,0;;2008121412597207;2370,0;600,1739130434783;617,0;644,0;636,0833333333334;631,0;619,4782608695652;602,9166666666666;468,7000122070313
12/02/2021 08:03:54;656,3335151515151;637,8752747252747;599,9967032967032;611,2998181818182;3000;148,42763903577531;Batch-3;Recipe-B;250,0;80,0;;2008121413317209;2370,0;600,0;616,7272727272727;643,7142857142858;636,3809523809524;630,7727272727273;619,4347826086956;602,3478260869565;468,7000122070313
12/02/2021 08:04:18;655,900303030303;637,7979120879121;599,9907142857144;611,1528484848485;3000;148,39825793084697;Batch-3;Recipe-B;250,0;80,0;;2008121413487210;2370,0;600,2608695652174;616,7391304347826;644,0;636,4782608695652;630,9565217391304;620,0;602,304347826087;468,7000122070313
12/02/2021 08:04:42;655,6680606060606;637,6104945054946;599,8526373626374;611,2391515151515;3000;148,39499171710514;Batch-3;Recipe-B;250,0;80,0;;2008121414057211;2370,0;600,0454545454545;616,3181818181819;643,6666666666666;636,0;630,2272727272727;619,5;602,7826086956521;468,1000061035156
12/02/2021 08:05:06;655,6423636363636;637,4863736263736;599,8832967032968;611,0230909090909;3000;148,34541636103893;Batch-3;Recipe-B;250,0;80,0;;2008121414457213;2370,0;599,3478260869565;616,0;642,5652173913044;636,0;630,3181818181819;620,0;603,0;467,7000122070313
12/02/2021 08:05:27;656,0060000000001;637,907912087912;599,843956043956;611,2993939393939;3000;148,41813546818736;Batch-3;Recipe-B;250,0;80,0;;2008121415017214;2370,0;599,2272727272727;616,0;642,3636363636364;636,0;631,0;620,0;602,8181818181819;467,8999938964844
12/02/2021 08:05:51;655,2017575757575;636,8156593406593;599,2436813186813;610,7289090909089;3000;148,27317625836386;Batch-3;Recipe-B;250,0;80,0;;2008121415247215;2370,0;599,5833333333334;616,0;643,0434782608696;635,9166666666666;631,0;619,2;602,304347826087;467,8999938964844
12/02/2021 08:06:17;655,5482424242425;637,0906043956044;599,2555494505497;610,7124242424243;3000;148,30374931623933;Batch-3;Recipe-B;250,0;80,0;;2008121415417216;2370,0;600,0;616,1818181818181;644,0;636,0;630,1666666666666;619,0;602,5217391304348;467,8999938964844
12/02/2021 08:06:40;655,9512727272727;637,572032967033;599,7048351648352;611,0780606060606;3000;148,37813977716726;Batch-3;Recipe-B;250,0;80,0;;2008121416047217;2370,0;600,3913043478261;616,695652173913;643,2916666666666;636,0;630,3;619,0833333333334;602,1304347826087;468,1000061035156
12/02/2021 08:07:28;655,1781818181818;636,7352747252747;599,1589010989011;610,4059393939393;3000;148,2387999963259;Batch-3;Recipe-B;250,0;80,0;;2008121417007220;2370,0;600,9130434782609;617,0;644,0454545454545;635,8571428571429;630,75;618,7272727272727;602,0;468,0
12/02/2021 08:07:51;655,7756969696969;637,8665934065932;599,6792857142857;610,8852727272726;3000;148,3329853028416;Batch-3;Recipe-B;250,0;80,0;;2008121417237221;2370,0;601,0;617,0;644,5416666666666;636,0869565217391;630,1304347826087;619,0;602,0;468,2000122070313
12/02/2021 08:08:13;655,6200606060606;637,4493406593407;599,559065934066;610,7498787878789;3000;148,33031603498725;Batch-3;Recipe-B;250,0;80,0;;2008121417397222;2370,0;600,6666666666666;617,0869565217391;643,7368421052631;636,5416666666666;630,5652173913044;618,9130434782609;602,0;468,5
12/02/2021 08:08:39;655,7863636363636;637,8468131868133;599,9651648351647;611,0015151515153;3000;148,37074622162282;Batch-3;Recipe-B;250,0;80,0;;2008121418037223;2370,0;600,6363636363636;617,3478260869565;643,8260869565217;636,0869565217391;630,8571428571429;619,0;602,0;468,2999877929688
12/02/2021 08:09:02;655,7959393939393;637,8868681318681;599,7193406593408;610,9043030303029;3000;148,37019433441003;Batch-3;Recipe-B;250,0;80,0;;2008121418427225;2370,0;600,0;616,55;643,3478260869565;636,0;630,4761904761905;619,0416666666666;602,0;468,1000061035156
12/02/2021 08:09:25;656,3287272727273;638,26;600,136923076923;611,2280000000001;3000;148,4305416706294;Batch-3;Recipe-B;250,0;80,0;;2008121418597226;2370,0;600,2608695652174;616,8260869565217;644,0;636,5714285714286;630,55;619,1818181818181;602,0;468,1000061035156
12/02/2021 08:09:49;656,1615151515151;637,9680769230769;599,7173076923077;611,243393939394;3000;148,405793017316;Batch-3;Recipe-B;250,0;80,0;;2008121419167227;2370,0;600,25;617,0;644,0869565217391;636,7826086956521;631,0;619,8260869565217;602,047619047619;468,2999877929688
12/02/2021 08:10:12;655,8756969696971;637,5747802197802;599,6476923076923;610,9902424242424;3000;148,34883201447445;Batch-3;Recipe-B;250,0;71,0;;2008121419437228;2370,0;600,7727272727273;617,0;644,7727272727273;636,952380952381;631,0;619,304347826087;602,5;468,2999877929688
12/02/2021 08:10:37;655,736303030303;637,5524725274726;599,2998351648351;610,7812121212122;3000;148,32599673081364;Batch-3;Recipe-B;237,0;80,0;;2008121420237230;2370,0;600,9583333333334;617,0434782608696;645,4090909090909;636,8695652173913;631,0;619,0;602,2727272727273;467,8999938964844
12/02/2021 08:11:00;656,150303030303;638,1675274725275;599,6510989010989;610,8874545454546;3000;148,36273278134092;Batch-3;Recipe-B;250,0;68,0;;2008121420007229;2370,0;600,7826086956521;617,0;644,9;636,6666666666666;631,0;619,0;602,0;467,8999938964844
12/02/2021 08:11:25;656,0591515151516;638,2553846153846;599,9587912087912;610,6817575757576;3000;148,39068150376295;Batch-3;Recipe-B;250,0;70,0;;2008121421027232;2370,0;600,1818181818181;617,0;644,0;636,5;631,0;619,0;602,0;467,7000122070313
12/02/2021 08:11:48;655,7349696969696;637,7823626373626;599,6689560439562;610,6445454545453;3000;148,3436404982129;Batch-3;Recipe-B;245,0;80,0;;2008121421197233;2370,0;599,7727272727273;617,0;644,5;636,5652173913044;630,6521739130435;619,0;602,0;467,7000122070313
12/02/2021 08:12:11;655,4057575757575;637,5564835164836;599,6638461538463;610,8376969696969;3000;148,29511567202798;Batch-3;Recipe-B;250,0;72,0;;2008121421427234;2370,0;599,6521739130435;617,0;645,0;636,2727272727273;630,6818181818181;619,0;602,1363636363636;467,5
12/02/2021 08:12:34;655,8557575757576;638,1954395604396;598,8986263736264;610,3629696969698;3000;148,32158536257077;Batch-3;Recipe-B;250,0;80,0;;2008121422227236;2370,0;599,6;616,6666666666666;644,2173913043479;636,0;630,3636363636364;619,0;602,4347826086956;467,0
12/02/2021 08:12:58;655,4647878787878;637,5132417582419;599,4023626373628;610,7255151515151;3000;148,29120364008216;Batch-3;Recipe-B;250,0;80,0;;2008121421587235;2370,0;599,9545454545455;616,625;643,6818181818181;636,5652173913044;630,8181818181819;619,0;602,0869565217391;466,6000061035156
12/02/2021 08:13:23;655,506303030303;637,2828571428573;599,5717032967033;610,4978181818183;3000;148,27262394760797;Batch-3;Recipe-B;250,0;80,0;;2008121423017238;2370,0;600,6086956521739;617,0;644,0;636,0454545454545;630,6363636363636;619,0;602,0;466,7000122070313
12/02/2021 08:13:46;655,2132727272726;637,6713186813188;599,4930769230767;610,4318181818181;3000;148,22362094825175;Batch-3;Recipe-B;250,0;80,0;;2008121423177239;2370,0;600,0;616,7272727272727;643,9047619047619;636,2608695652174;631,0;618,8571428571429;602,0;466,8999938964844
12/02/2021 08:14:10;655,1113333333333;637,2898351648353;599,526978021978;610,5264848484849;3000;148,2548459705295;Batch-3;Recipe-B;250,0;80,0;;2008121423417240;2370,0;599,6666666666666;617,0;644,0;636,0;630,7391304347826;618,2608695652174;602,0;467,7000122070313
12/02/2021 08:14:34;655,1961818181818;637,2617032967032;599,5265384615385;610,4036363636362;3000;148,24027246723273;Batch-3;Recipe-B;245,0;80,0;;2008121424207242;2370,0;599,0;616,2173913043479;643,0952380952381;636,0;630,5652173913044;618,5454545454545;602,0;468,2999877929688
12/02/2021 08:14:58;655,1560606060607;637,3637362637363;598,8615934065934;609,9984848484847;3000;148,18743934811857;Batch-3;Recipe-B;250,0;80,0;;2008121424377243;2370,0;599,2173913043479;616,0;642,1818181818181;636,0;631,0;619,0;602,0;468,7000122070313
12/02/2021 08:15:21;655,2367272727273;637,0678021978023;599,1057142857143;610,3173939393938;3000;148,19103662526362;Batch-3;Recipe-B;250,0;80,0;;2008121424547244;2370,0;599,0;615,8260869565217;642,0;635,3913043478261;631,0;619,0;602,0;469,0
12/02/2021 08:15:45;655,2313333333333;638,0081318681317;598,8510989010989;609,9364242424242;3000;148,20170766009548;Batch-3;Recipe-B;250,0;80,0;;2008121425217245;2370,0;599,1739130434783;615,4545454545455;641,7083333333334;635,0;631,0;619,0;602,0;469,2000122070313
12/02/2021 08:16:08;655,432;637,6504395604396;598,9168681318681;610,3630303030302;3000;148,2165296253635;Batch-3;Recipe-B;250,0;80,0;;2008121425387246;2370,0;599,9090909090909;615,0869565217391;641,5454545454545;635,2608695652174;631,0;618,6363636363636;602,0;469,3999938964844
12/02/2021 08:16:58;656,3782424242424;638,2659890109892;599,9447252747252;611,0302424242425;3000;148,42866059372852;Batch-3;Recipe-B;250,0;72,0;;2008121426407249;2370,0;601,0;616,5454545454545;642,7826086956521;635,3478260869565;630,5909090909091;619,0434782608696;602,0;469,3999938964844
12/02/2021 08:17:20;655,8184242424243;637,5594505494505;600,1758241758242;610,9519393939394;3000;148,38420627652349;Batch-3;Recipe-B;250,0;80,0;;2008121426577250;2370,0;601,0;616,5454545454545;642,6086956521739;635,5454545454545;631,8333333333334;619,0909090909091;602,0;469,7000122070313
12/02/2021 08:17:44;655,800303030303;637,1602197802197;600,2803846153846;611,0399393939393;3000;148,38105833917194;Batch-3;Recipe-B;250,0;71,0;;2008121427207251;2370,0;600,6818181818181;616,5652173913044;643,0;635,4545454545455;631,2173913043479;619,0;602,1739130434783;470,2999877929688
12/02/2021 08:18:08;656,0370303030304;638,3685714285715;600,1537912087913;611,0120000000002;3000;148,38278683268956;Batch-3;Recipe-B;216,0;80,0;;2008121427367252;2370,0;600,2272727272727;616,2173913043479;642,0;636,0;632,0;619,3181818181819;602,5652173913044;470,5
12/02/2021 08:18:32;655,7897575757578;637,4703846153848;600,6489010989011;611,6243030303029;3000;148,4252124020091;Batch-3;Recipe-B;250,0;70,0;;2008121428007253;2370,0;600,2173913043479;616,0;641,7727272727273;635,8181818181819;631,9130434782609;619,1304347826087;602,7619047619047;470,2000122070313
12/02/2021 08:18:55;655,7000606060607;637,6324175824176;600,0397252747254;610,9401818181817;3000;148,3560595560218;Batch-3;Recipe-B;250,0;68,0;;2008121428397255;2370,0;600,0;616,0;642,0;635,7391304347826;631,0;619,695652173913;603,0;470,3999938964844
12/02/2021 08:19:19;656,0440606060606;637,8142307692307;600,0364285714286;611,2027272727273;3000;148,39706310780332;Batch-3;Recipe-B;233,0;78,0;;2008121428557256;2370,0;600,0;616,2727272727273;642,6086956521739;635,8095238095239;631,0;619,1363636363636;602,6086956521739;470,5
12/02/2021 08:19:43;656,1347272727273;637,9886263736264;599,9921978021978;611,1117575757576;3000;148,3833128864025;Batch-3;Recipe-B;250,0;80,0;;2008121429197257;2370,0;600,4782608695652;617,0;643,0;636,0;631,125;619,4761904761905;602,3181818181819;470,7000122070313
12/02/2021 08:20:07;656,0912727272727;638,0058241758243;599,7659340659342;610,9329090909091;3000;148,4009405100566;Batch-3;Recipe-B;250,0;80,0;;2008121429357258;2370,0;600,1818181818181;617,0;643,304347826087;636,0;631,2380952380953;619,2173913043479;602,0454545454545;470,7000122070313
12/02/2021 08:20:30;655,938606060606;638,2027472527473;600,2125274725274;611,2523030303031;3000;148,42125667409258;Batch-3;Recipe-B;250,0;62,0;;2008121429587259;2370,0;600,3333333333334;617,0;643,5909090909091;636,0;631,0;620,0;602,3181818181819;470,0
12/02/2021 08:20:54;656,3315757575757;638,2995604395604;600,6437362637363;611,7716363636364;3000;148,51075212443112;Batch-3;Recipe-B;229,0;78,0;;2008121430387261;2370,0;600,3478260869565;616,5238095238095;642,9565217391304;636,0;631,0434782608696;619,9090909090909;603,0;469,7999877929688
12/02/2021 08:21:18;656,0869696969697;637,9840109890108;600,4147252747254;611,3842424242424;3000;148,43781726985236;Batch-3;Recipe-B;241,0;50,0;;2008121430547262;2370,0;599,7272727272727;616,0;641,7826086956521;636,0;632,0;620,0;603,0;469,2999877929688
12/02/2021 08:21:42;656,633393939394;638,2118131868133;600,5936263736263;611,751393939394;3000;148,50141174809636;Batch-3;Recipe-B;250,0;62,0;;2008121431127263;2370,0;599,7727272727273;616,0;641,5238095238095;636,2173913043479;632,4761904761905;620,0;603,0;469,0
12/02/2021 08:22:06;655,9470909090909;637,7673076923078;600,4035164835165;611,3576969696969;3000;148,42405561366408;Batch-3;Recipe-B;162,0;80,0;;2008121431397264;2370,0;600,0;616,0833333333334;642,5;636,0;633,2173913043479;620,0;603,0;469,2000122070313
12/02/2021 08:22:30;656,5049090909091;638,5550000000002;600,3590659340658;611,5482424242424;3000;148,4740304770008;Batch-3;Recipe-B;250,0;60,0;;2008121431557265;2370,0;600,1739130434783;616,5454545454545;643,1363636363636;635,7727272727273;632,0909090909091;619,2272727272727;602,9565217391304;469,2000122070313
12/02/2021 08:22:54;656,4332121212121;638,0118681318681;600,3671428571429;611,4731515151515;3000;148,47750553696304;Batch-3;Recipe-B;250,0;60,0;;2008121432187266;2370,0;600,375;616,7619047619047;642,9545454545455;635,8181818181819;632,0909090909091;619,5909090909091;602,5714285714286;469,2000122070313
12/02/2021 08:23:16;655,991696969697;638,1670879120878;599,8479120879119;611,0204848484849;3000;148,38818076573423;Batch-3;Recipe-B;225,0;80,0;;2008121432587268;2370,0;600,6363636363636;617,0;642,5714285714286;636,0;632,6363636363636;620,0;602,1818181818181;468,7000122070313
12/02/2021 08:23:39;655,7356363636364;637,4678021978021;599,6208791208792;610,9166666666666;3000;148,33564284740814;Batch-3;Recipe-B;241,0;78,0;;2008121433147269;2370,0;601,0;617,1304347826087;643,5217391304348;636,1904761904761;631,7826086956521;619,0909090909091;602,0;468,8999938964844
12/02/2021 08:24:05;655,9435757575758;637,4681318681319;600,1205494505494;611,2520606060607;3000;148,38726907732269;Batch-3;Recipe-B;250,0;51,0;;2008121433387270;2370,0;600,7727272727273;617,8695652173913;643,8636363636364;636,0;631,0;619,0;602,1363636363636;468,7000122070313
12/02/2021 08:24:28;656,2087272727273;637,9956043956042;600,1193406593408;611,3049696969698;3000;148,45541403098017;Batch-3;Recipe-B;225,0;78,0;;2008121433547271;2370,0;600,6086956521739;617,4285714285714;643,5454545454545;636,4;631,0;619,3913043478261;602,047619047619;468,8999938964844
12/02/2021 08:24:52;656,1844242424243;637,7370329670329;600,4892857142858;611,7010303030303;3000;148,46242771744923;Batch-3;Recipe-B;190,0;63,0;;2008121434177272;2370,0;600,5217391304348;617,4090909090909;643,5652173913044;636,0;631,0;619,2727272727273;602,1363636363636;469,2000122070313
12/02/2021 08:25:39;656,6227878787878;638,3442857142858;600,6604395604396;611,7067272727273;3000;148,50873883630817;Batch-3;Recipe-B;220,0;80,0;;2008121435137275;2370,0;600,0;616,7272727272727;643,5652173913044;636,0;631,0909090909091;619,1363636363636;603,0;469,3999938964844
12/02/2021 08:26:03;656,4287878787877;638,3213736263735;600,3871428571429;611,6710303030302;3000;148,48122197529136;Batch-3;Recipe-B;216,0;78,0;;2008121435377276;2370,0;600,0;617,0;643,3478260869565;636,52;632,0;619,2173913043479;602,6666666666666;470,0
12/02/2021 08:26:26;656,6272121212122;638,5293406593406;600,0793406593406;611,5025454545454;3000;148,48887543811742;Batch-3;Recipe-B;250,0;68,0;;2008121435537277;2370,0;600,0;617,0;644,1428571428571;636,6363636363636;631,7727272727273;619,5217391304348;602,7391304347826;470,2000122070313
12/02/2021 08:26:50;656,0915757575758;638,1545604395604;600,0336813186814;611,1287878787879;3000;148,41335904172493;Batch-3;Recipe-B;250,0;56,0;;2008121436337279;2370,0;600,0;617,0;644,0;636,6818181818181;631,1304347826087;619,4761904761905;602,9130434782609;470,2000122070313
12/02/2021 08:27:14;656,4093333333333;638,5455494505494;600,2347252747253;611,2728484848485;3000;148,43004127415918;Batch-3;Recipe-B;250,0;65,0;;2008121436167278;2370,0;600,0869565217391;617,1739130434783;644,0;636,0;631,0;619,0454545454545;602,5909090909091;470,2000122070313
12/02/2021 08:27:37;656,0954545454547;638,0319230769231;599,6994505494506;610,8612727272728;3000;148,4144507885781;Batch-3;Recipe-B;250,0;75,0;;2008121437177281;2370,0;599,5454545454545;617,0;643,952380952381;636,2608695652174;631,0;619,0;602,5416666666666;469,8999938964844
12/02/2021 08:28:02;;638,5016483516482;600,0884615384615;611,236;3000;148,47575126431346;Batch-3;Recipe-B;245,0;78,0;;2008121437337282;2370,0;599,4347826086956;617,0;643,5909090909091;636,4347826086956;630,8181818181819;619,0;602,304347826087;469,6000061035156
12/02/2021 08:28:26;656,6306666666667;638,4620879120879;600,5794505494506;611,654606060606;3000;148,51925462460875;Batch-3;Recipe-B;250,0;60,0;;2008121437577283;2370,0;599,5416666666666;617,0;645,0;636,6363636363636;630,6521739130435;619,0;602,8181818181819;469,3999938964844
12/02/2021 08:28:49;;638,1794505494506;599,9441758241758;611,2090909090911;3000;148,4719794619714;Batch-3;Recipe-B;250,0;80,0;;2008121438137284;2370,0;599,5;617,0;644,4166666666666;636,4285714285714;631,0;619,0;603,0;469,3999938964844
12/02/2021 08:29:13;656,3690909090909;638,3877472527473;600,2448351648353;611,3506666666666;3000;148,43777054068156;Batch-3;Recipe-B;250,0;63,0;;2008121438367285;2370,0;599,047619047619;617,0;643,7777777777778;636,25;630,8695652173913;619,5652173913044;602,3181818181819;469,0
12/02/2021 08:29:36;656,1201818181819;637,8065934065934;599,7873626373628;611,0410909090908;3000;148,37147161068933;Batch-3;Recipe-B;250,0;66,0;;2008121439167287;2370,0;599,9545454545455;617,0;644,0;636,0;631,0;619,1304347826087;602,75;469,0
12/02/2021 08:30:01;655,7924848484851;637,6104945054946;599,924010989011;610,9993333333333;3000;148,33538108811192;Batch-3;Recipe-B;229,0;80,0;;2008121439327288;2370,0;600,0;617,0;644,5217391304348;636,5;630,7272727272727;619,0;602,2272727272727;468,5
12/02/2021 08:30:23;656,018303030303;638,3271428571427;600,1518681318681;611,1901818181817;3000;148,42904155892998;Batch-3;Recipe-B;241,0;78,0;;2008121439567289;2370,0;599,6521739130435;616,5714285714286;644,5714285714286;636,2173913043479;630,1304347826087;619,0;602,1739130434783;469,0
12/02/2021 08:31:11;655,8073939393938;637,5995604395604;599,7595604395602;610,8603636363638;3000;148,3479425633922;Batch-3;Recipe-B;250,0;80,0;;2008121440357291;2370,0;599,7272727272727;616,3333333333334;642,9545454545455;636,0;630,9130434782609;619,0;602,0;470,0
12/02/2021 08:31:35;656,1226060606061;637,8924175824176;600,0917582417583;611,2469090909091;3000;148,38875010590522;Batch-3;Recipe-B;229,0;78,0;;2008121441157293;2370,0;600,0;616,375;642,0;635,5909090909091;630,6666666666666;619,0;602,0;470,1000061035156
12/02/2021 08:31:58;655,67;638,0538461538463;599,5935714285714;610,4742424242424;3000;148,31705624320125;Batch-3;Recipe-B;250,0;63,0;;2008121441317294;2370,0;600,0;616,0;642,0;635,7916666666666;631,0;619,0;602,0;470,0
12/02/2021 08:32:24;655,7875757575757;638,2761538461539;599,3253296703298;610,8063030303031;3000;148,3391913934177;Batch-3;Recipe-B;250,0;62,0;;2008121441547295;2370,0;600,0;616,0;642,4545454545455;636,0;631,0;619,0;602,0;469,7999877929688
12/02/2021 08:33:11;;638,5951098901098;599,4987362637363;611,0283030303029;3000;148,4231131135864;Batch-3;Recipe-B;229,0;80,0;;2008121442427297;2370,0;600,5909090909091;617,0;643,1739130434783;636,0434782608696;630,5454545454545;619,1363636363636;602,0;469,2000122070313
12/02/2021 08:33:34;655,886303030303;637,7354395604395;599,7967582417583;611,0602424242425;3000;148,398050946287;Batch-3;Recipe-B;250,0;80,0;;2008121440517292;2370,0;600,4347826086956;617,0;643,0;636,8636363636364;631,0;619,1363636363636;602,0;469,2000122070313
12/02/2021 08:33:58;655,9684848484849;637,994010989011;600,256098901099;611,1101212121213;3000;148,4089117266844;Batch-3;Recipe-B;190,0;70,0;;2008121438537286;2370,0;600,5454545454545;616,8181818181819;643,0;636,047619047619;630,7142857142858;619,5;602,0;469,7999877929688
12/02/2021 08:34:21;655,8986060606062;638,1274725274725;599,6525824175824;610,8878181818181;3000;148,35239435325784;Batch-3;Recipe-B;190,0;70,0;;2008121436507280;2370,0;599,9;616,3478260869565;642,8181818181819;636,5416666666666;630,695652173913;619,0434782608696;602,0;470,2000122070313
12/02/2021 08:34:45;655,6196969696971;637,3493406593408;600,420054945055;611,4144848484849;3000;148,3857073712288;Batch-3;Recipe-B;190,0;70,0;;2008121434347273;2370,0;599,5652173913044;616,0;643,0;636,0;630,7619047619047;619,0;602,0;470,6000061035156
12/02/2021 09:34:45;653,2029090909091;636,8483516483517;597,4619230769231;608,4806060606062;3000;147,15513836934915;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251216382350;2360,0;600,0;615,0454545454545;643,0;635,3809523809524;629,8695652173913;618,0;600,952380952381;469,5
12/02/2021 09:35:07;653,5039393939394;637,6718681318681;597,1539010989012;608,5210909090911;3000;147,20366715579237;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251216562351;2360,0;600,2;615,5;643,4782608695652;635,0;629,7391304347826;617,2608695652174;601,0;469,0
12/02/2021 09:35:31;0,0;636,7432417582418;597,1306593406592;608,2287878787879;3000;147,14471506745105;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251217182352;2360,0;600,0434782608696;615,4782608695652;643,0;635,3478260869565;630,0;617,4761904761905;600,6190476190476;468,7000122070313
12/02/2021 09:35:54;653,4375151515151;637,2256593406593;597,9039010989012;608,7458787878787;3000;147,2839390677915;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251217582354;2360,0;600,0;615,4166666666666;642,6818181818181;635,0;629,5652173913044;617,7391304347826;600,5909090909091;468,6000061035156
12/02/2021 09:36:17;653,6965454545456;637,0968131868133;597,8126923076924;608,9436969696969;3000;147,2798887735672;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251218162355;2360,0;600,0;615,2380952380953;642,9130434782609;635,0;629,8095238095239;618,0;601,0;468,6000061035156
12/02/2021 09:36:42;653,8929090909091;637,4871428571429;597,8584615384615;609,0293939393938;3000;147,29803177281974;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251218382356;2360,0;599,8695652173913;615,5;643,0;635,375;630,0;617,5454545454545;601,0;468,5
12/02/2021 09:37:05;653,4055757575758;636,9553846153848;597,3702747252747;608,5863636363638;3000;147,21607161075966;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251218572357;2360,0;600,0;615,3913043478261;643,0;635,55;630,0;618,0;601,0;468,5
12/02/2021 09:37:28;653,9029090909091;637,627032967033;597,5995054945056;608,7931515151515;3000;147,2837328151256;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251219182358;2360,0;600,0;615,695652173913;643,0;635,0;629,9545454545455;618,0;601,0;468,3999938964844
12/02/2021 09:37:52;653,4669696969697;636,5823076923077;597,9052747252747;608,856606060606;3000;147,2600415961964;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251219372359;2360,0;600,0;615,3181818181819;643,4761904761905;635,5454545454545;630,0;618,0;601,0;468,6000061035156
12/02/2021 09:38:17;;636,6946153846153;597,6524725274726;608,8303030303031;3000;147,21940204080363;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251220172361;2360,0;600,0;615,8695652173913;643,75;635,0;630,0;618,0;601,0;469,3999938964844
12/02/2021 09:38:40;654,1416363636363;637,2626373626374;598,4242307692307;609,2002424242424;3000;147,35229235021276;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251220392362;2360,0;600,0;616,0;644,0;635,0;630,0;618,0;601,0;469,3999938964844
12/02/2021 09:39:05;654,2412727272728;637,7159340659341;598,0376373626374;609,1441818181818;3000;147,34265793029195;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251221012363;2360,0;599,5238095238095;616,0;643,7727272727273;635,0;630,0;618,0;601,0;469,3999938964844
12/02/2021 09:39:28;654,9170909090909;638,1624725274726;598,4840659340658;609,7453333333334;3000;147,46159366631886;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251221192364;2360,0;599,0;616,0;642,7391304347826;635,5217391304348;630,0;618,0;601,0;469,2000122070313
12/02/2021 09:39:50;654,0574545454547;637,7654945054945;598,4236813186814;609,4275757575757;3000;147,38016314162877;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251221402365;2360,0;599,0;615,6363636363636;642,047619047619;635,1363636363636;630,0;618,304347826087;601,0;469,3999938964844
12/02/2021 09:40:14;653,9974545454546;637,1574725274726;598,9737362637362;609,8907878787878;3000;147,38672845171126;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251221582366;2360,0;598,5909090909091;615,0833333333334;641,8260869565217;635,0;630,0;618,5238095238095;601,0;469,3999938964844
12/02/2021 09:40:38;653,369393939394;636,7097802197803;598,0218131868131;609,0665454545455;3000;147,2679799116143;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251222382368;2360,0;599,0;615,0;642,0;634,9545454545455;630,0;619,0;601,0;469,7999877929688
12/02/2021 09:41:01;653,8441212121213;637,1589560439561;598,100934065934;609,222;3000;147,29537434575795;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251223002369;2360,0;599,4166666666666;615,0;642,047619047619;635,0;630,0;618,2608695652174;601,0;469,8999938964844
12/02/2021 09:41:25;654,1325454545454;637,7547252747253;598,3525824175824;609,2726666666667;3000;147,34692952155993;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251223182370;2360,0;599,2272727272727;615,0;642,0;635,0;630,0;618,0;601,0;470,0
12/02/2021 09:41:49;653,4924242424242;637,1651098901099;597,6;608,5886666666668;3000;147,2170463264735;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251223402371;2360,0;599,7142857142858;615,0;642,0;635,0;630,0;618,0;601,0;469,7999877929688
12/02/2021 09:42:13;653,8563030303029;637,5473076923078;597,69510989011;608,7885454545453;3000;147,29774722372446;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251222202367;2360,0;600,0;615,0;642,5217391304348;634,8333333333334;629,7727272727273;618,0;601,0;469,7999877929688
12/02/2021 09:42:37;653,920303030303;637,2373626373626;597,6620329670328;609,1095757575757;3000;147,29718810796612;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251223582372;2360,0;600,0;615,0;642,75;635,3636363636364;630,0;618,2727272727273;601,0;469,3999938964844
12/02/2021 09:43:00;654,3216969696971;638,5279120879121;597,8544505494506;609,050303030303;3000;147,35008594188034;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251224442373;2360,0;600,8181818181819;616,0;643,25;635,4545454545455;630,0;618,2727272727273;601,0;469,6000061035156
12/02/2021 09:43:24;653,6427272727273;637,4004945054944;597,7565384615384;608,6414545454545;3000;147,23174366198245;Batch-4;Recipe-B;190,0;70,0;Center Q1;2008251225172375;2360,0;600,7083333333334;616,0;643,1428571428571;635,0;630,0;618,1304347826087;601,0;469,7999877929688
